"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","SampleMethod","SampleDepth","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","lat_cat","pred_life_adjust","rep_ID"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Stomatopoda","Squilllidae","Neoanchisquilla tuberculata","none",NA,"0","Yes",0,9.5,0,1.1,0,0.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Octopoda","Amphitretidae","Japetella diaphana","none",NA,"0","Yes",0,4.8,0,1,0,2.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",0,4.8,0,0.9,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla tredecimdentata","none",NA,"0","Yes",0,7.9,0,0.9,0,0.2,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Aulopiformes","Paralepididae","Lestrolepis intermedia","none",NA,"0","Yes",0,7.9,0,0.8,0,1.8,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Aulopiformes","Paralepididae","Magnisudis atlantica","none",NA,"0","Yes",0,6.3,0,0.5,0,2.2,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none",NA,"0","Yes",0,3.2,0,0.4,0,0.9,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Decapoda","Oplophoroidae","Oplophorus typus","none",NA,"0","Yes",0,3.2,0,0.3,0,0.2,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Decapoda","Pandalidae","Heterocarpus laevigatus","none",NA,"0","Yes",0,3.2,0,0.3,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Octopoteuthidae","Taningia danae","none",NA,"0","Yes",0,1.6,0,0.2,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus effulgens","none",NA,"0","Yes",0,1.6,0,0.2,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus gracilis","none",NA,"0","Yes",0,3.2,0,0.1,0,1.5,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","none",NA,"0","Yes",0,1.6,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Tetraodontiformes","Balistidae","Canthidermis maculata","none",NA,"0","Yes",0,1.6,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Osmeriformes","Microstomatidae","Nansenia macrolepis","none",NA,"0","Yes",0,3.2,0,0.1,0,0.8,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","S Atlantic","SE Atlantic","Atlantic Ocean off Cape Town, South Africa",-35,18,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","290","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis morisii","none",NA,"0","Yes",0,0.3,0,0,0,0,0,"NO",9.61765,6.9523,"temperate","mixed","Romanov2020_56"
