"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use","measure","l_adult","l_juve","l_larva","larva_adult","juve_adult","larva_adult_u","juve_adult_u","larva_adult_use","juve_adult_use","prey_length","prey_frac","prey_proba","life_stage"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none",NA,"0","Yes",0,4,0,7.3,0,0,33,"TL",7.75767,6.39634,10.4618702268278,0.0467019428692065,0.826092344196988,33,"l_max",4,1.75,NA,NA,43.75,13.2277038321486,48.8211077844311,13.2277038321486,43.75,3.3,100,"adult","adult"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none",NA,"0","Yes",0,18,0,5.1,0,0,18,"TL",7.75767,6.39634,6.25356215453494,0.0840376199812439,0.710987936277947,18,"l_max",2.8,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,1.8,100,"adult","adult"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Actinopterygii","Aulopiformes","Paralepididae","Arctozenus risso","none",NA,"0","Yes",0,52,0,4,0,0,204,"SL",7.75767,6.39634,13.1973470810214,0.0307084096156233,0.916094246251108,222.684511811771,"l_max",32.7477223252604,NA,1.52822704184548,4.66666666666665,NA,10.9322069467605,36.0741393203333,4.66666666666665,36.0741393203333,22.2684511811771,68,"adult","adult"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",0,48,0,2.1,0,0,221,"SL",7.75767,6.39634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adult"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Cephalopoda","Oegopsida","Gonatidae","Gonatus steenstrupi","none",NA,"0","Yes",0,20,0,2,0,0,108,"ML",7.75767,6.39634,3.95210978472899,0.105027091930819,0.604021279577028,178.801647643322,"l_max",24.8335621726836,NA,NA,NA,NA,4.76705851619644,66.6666666666665,4.76705851619644,66.6666666666665,17.8801647643322,71.9999999999999,"adult","adult"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Cephalopoda","Oegopsida","Onychoteuthidae","Ancistroteuthis lichtensteinii","none",NA,"0","Yes",0,12,0,0.2,0,0,128,"ML",7.75767,6.39634,8.59555139407798,0.0444971717754115,0.560045638956997,228.552801943751,"l_max",53.5670629555666,35.7113753037111,2.85691002429689,5.33333333333334,66.6666666666667,2.2162814988902,47.6527614571093,5.33333333333334,66.6666666666667,22.8552801943751,42.6666666666667,"juvenile","juvenile"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia megalops","none",NA,"0","Yes",0,4,0,0.1,0,0,129,"ML",7.75767,6.39634,5.12634433631194,0.103749234778993,0.639194148890172,201.816615849788,"l_max",62.5787956123373,28.4733520036135,13.2979940676217,21.25,45.5,13.1045461445052,65.8859289617486,21.25,45.5,20.1816615849788,32.25,"juvenile","juvenile"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Actinopterygii","Myctophiformes","Myctophidae","Benthosema glaciale","none",NA,"0","Yes",0,2,0,0.1,0,0,25,"SL",7.75767,6.39634,4.76479999027014,0.0736038935586767,0.769068343602686,32.5068639321285,"l_max",13.392827940037,6.17630414710442,1.65134868775213,12.3300970873786,46.1165048543688,17.3397107607587,55.0321262222587,12.3300970873786,46.1165048543688,3.25068639321285,24.2718446601941,"juvenile","juvenile"
"Pusineri2005","Pusineri et al.","2005.0","N Atlantic","NE Atlantic","Bay of Biscay",45,-17.5,"Jun–Sep",1993,"27","juvenile","Estimated: paper reported age estimate","2–3 yo","Estimated: paper reported age estimate",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",53,93,"Measured: study reported FL range",NA,"Pusineri et al. (2005); Santiago et al. (2014) for age, based on N Atlantic growth curve","Actinopterygii","Aulopiformes","Paralepididae","Macroparalepis affinis","none",NA,"0","Yes",0,4,0,0,0,0,169,"SL",7.75767,6.39634,16.7569898991592,0.0290059908698257,0.950882935761352,177.72955391684,"l_max",55,NA,NA,NA,NA,10.9322069467605,36.0741393203333,10.9322069467605,36.0741393203333,17.772955391684,32.3144643485163,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Nomeidae","Cubiceps pauciradiatus","none",NA,"0","Yes",0,70.7,0,69.4,0,69.4,0,"NO",9.61765,6.9523,4.56836672675342,0.0741774131177847,0.826186562516286,0,"l_max",20,NA,1.04092712108598,5.2046356054299,NA,7.06602519861735,30.6191588785047,5.2046356054299,30.6191588785047,9.61765,48.08825,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Stomatopoda","Squillidae","Natosquilla investigatoris","none",NA,"0","Yes",0,2,0,1.8,0,1.5,0,"NO",9.61765,6.9523,5.40096349542541,0.0474466444446711,0.808156730412995,0,"l_max",6.3,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,6.3,100,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus lesueurii","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,6.53010348142899,0.0619700709073132,0.415195399779098,0,"l_max",98.7486856111936,24.5667461764433,6.02126131775571,6.09756097560976,24.8780487804878,6.09756097560976,24.8780487804878,6.09756097560976,24.8780487804878,9.61765,9.7395220406962,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,4.89567531831975,0.04321980221303,0.788906647624305,0,"l_max",46.9003526734385,NA,NA,NA,NA,2.2162814988902,47.6527614571093,2.2162814988902,47.6527614571093,9.61765,20.5065622149295,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,NA,NA,NA,0,"l_max",3,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,3,100,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Oplophoroidae","Oplophorus typus","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,5.89588604519325,0.0517846379690128,0.8586609976282,0,"l_max",3.9,NA,NA,NA,NA,13.2277038321486,28.0637965930401,13.2277038321486,28.0637965930401,3.9,100,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Pandalidae","Heterocarpus laevigatus","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,6.2282297466484,0.0193173420909112,0.83902257126344,0,"l_max",18,NA,NA,NA,NA,13.2277038321486,28.0637965930401,13.2277038321486,28.0637965930401,9.61765,53.4313888888889,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Penaeidae","Funchalia taaningi","none",NA,"0","Yes",0,1.3,0,0,0,0,0,"NO",9.61765,6.9523,8.48547145125077,0.0340698839177075,0.805986004520335,0,"l_max",2.3,NA,NA,NA,NA,13.2277038321486,28.0637965930401,13.2277038321486,28.0637965930401,2.3,100,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Gempylidae","Gempylus serpens","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,16.0970077138305,0.0279241668153583,0.905049672081243,0,"l_max",110.491173119859,51.3783955007343,NA,NA,46.4999999999999,3.30944055944056,40.673597904993,3.30944055944056,46.4999999999999,9.61765,8.70445097869215,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Tetraodontiformes","Balistidae","Balistes punctatus","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,2.31521759704951,0.0583284431658351,0.817719444437945,0,"l_max",60,NA,NA,NA,NA,1.58621304194619,19.9694884660958,1.58621304194619,19.9694884660958,9.61765,16.0294166666667,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus perspicillatus","none",NA,"0","Yes",0,0.7,0,0,0,0,0,"NO",9.61765,6.9523,5.10726879170806,0.0735945023970887,0.810870167624793,0,"l_max",8.75602566659638,5,NA,NA,57.1035329313235,17.3397107607587,55.0321262222587,17.3397107607587,57.1035329313235,8.75602566659638,100,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Octopoda","Argonautidae","Argonauta argo","none",NA,"0","Yes",0,1.3,0,0.7,0,0.7,0,"NO",9.61765,6.9523,2.77803979041028,0.0687717239198642,0.500065631996491,0,"l_max",29.9960625970498,6.39916002070395,NA,NA,21.3333333333333,9.02460995505148,16.4137931034483,9.02460995505148,21.3333333333333,9.61765,32.063041503807,"adult","adult"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis oualaniensis","none",NA,"0","Yes",0,8,0,0.5,0,1.3,0,"NO",9.61765,6.9523,6.15359852076575,0.035734058029199,0.579006402567827,0,"l_max",112.261280206458,31.6058681196643,NA,NA,28.1538461538461,3.48893481394648,42.6926652457553,3.48893481394648,28.1538461538461,9.61765,8.56720142716378,"juvenile","juvenile"
"Romanov2020","Romanov et al.","2020.0","Indian","NW Indian","Indian Monsoon Gyre Province",-8,57,"Multi-month",2015,"150","adult","Estimated: paper reported age estimate","2+ yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014) and reported FL mean and range",95.5,NA,"Measured: study reported FL mean",67,119,"Measured: study reported FL range",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla tredecimdentata","none",NA,"0","Yes",0,4,0,0.3,0,0.1,0,"NO",9.61765,6.9523,5.29578578504031,0.033316973652269,0.896962942250214,0,"l_max",2.76,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,2.76,100,"adult","adult"
